ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
10712,23911,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,35.0,10,11,1.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,12,52,+1 Lap,,Monza,Italy,45.6156,9.28111
10751,23912,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,16.0,11,12,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,15,52,+1 Lap,,Monza,Italy,45.6156,9.28111
10852,23913,984,985,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,2.0,12,13,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,17,52,+1 Lap,,Monza,Italy,45.6156,9.28111
10887,23914,984,822,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,27.0,13,14,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,20,52,+1 Lap,,Monza,Italy,45.6156,9.28111
10941,23915,984,988,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,10.0,14,15,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,9,52,+1 Lap,,Monza,Italy,45.6156,9.28111
11012,23916,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,9.0,15,16,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,18,52,+1 Lap,,Monza,Italy,45.6156,9.28111
11088,23917,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,20.0,16,17,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,11,52,+1 Lap,,Monza,Italy,45.6156,9.28111
11173,23918,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,3.0,17,R,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,19,23,Engine,,Monza,Italy,45.6156,9.28111
11194,23919,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,14.0,18,R,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,13,9,Engine,,Monza,Italy,45.6156,9.28111
11275,23920,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,28.0,19,R,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,16,0,Brakes,,Monza,Italy,45.6156,9.28111
11344,23921,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,8.0,20,D,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,6,53,Disqualified,,Monza,Italy,45.6156,9.28111
11735,23922,985,986,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11749,23923,985,988,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,33.0,2,2,18.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,2,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11760,23924,985,986,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,5.0,3,3,15.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,3,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11765,23925,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,77.0,4,4,12.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,4,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11780,23926,985,987,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,7.0,5,5,10.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,5,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11793,23927,985,986,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,3.0,6,6,8.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,6,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11797,23928,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,14.0,7,7,6.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,11,61,Finished,,Marina Bay,Singapore,1.2914,103.864
11814,23929,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,55.0,8,8,4.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,12,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11823,23930,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,16.0,9,9,2.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,13,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11829,23931,985,817,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,27.0,10,10,1.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,10,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11842,23932,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,9.0,11,11,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,14,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11860,23933,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,2.0,12,12,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,18,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11865,23934,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,10.0,13,13,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,15,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11882,23935,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,18.0,14,14,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,20,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11888,23936,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,8.0,15,15,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,8,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11901,23937,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,11.0,16,16,0.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,7,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11913,23938,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,28.0,17,17,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,17,60,+1 Lap,,Marina Bay,Singapore,1.2914,103.864
11922,23939,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,20.0,18,18,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,16,59,+2 Laps,,Marina Bay,Singapore,1.2914,103.864
11936,23940,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,35.0,19,19,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,19,59,+2 Laps,,Marina Bay,Singapore,1.2914,103.864
11946,23941,985,985,2018,15,Singapore Grand Prix,16-09-2018,marina_bay,Marina Bay Street Circuit,31.0,20,R,0.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,9,0,Collision,,Marina Bay,Singapore,1.2914,103.864
13400,23782,978,981,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,53,Finished,,Le Castellet,France,43.2506,5.79167
13427,23783,978,985,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,33.0,2,2,18.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,4,53,Finished,,Le Castellet,France,43.2506,5.79167
13439,23784,978,980,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,7.0,3,3,15.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,6,53,Finished,,Le Castellet,France,43.2506,5.79167
13450,23785,978,982,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,3.0,4,4,12.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,5,53,Finished,,Le Castellet,France,43.2506,5.79167
13472,23786,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,5.0,5,5,10.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,3,53,Finished,,Le Castellet,France,43.2506,5.79167
13479,23787,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,20.0,6,6,8.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,9,53,Finished,,Le Castellet,France,43.2506,5.79167
13490,23788,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,77.0,7,7,6.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,2,53,Finished,,Le Castellet,France,43.2506,5.79167
13514,23789,978,984,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,55.0,8,8,4.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,7,53,Finished,,Le Castellet,France,43.2506,5.79167
13524,23790,978,854,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,27.0,9,9,2.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,12,53,Finished,,Le Castellet,France,43.2506,5.79167
13542,23791,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,16.0,10,10,1.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,8,53,Finished,,Le Castellet,France,43.2506,5.79167
13554,23792,978,986,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,8.0,11,11,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,10,52,+1 Lap,,Le Castellet,France,43.2506,5.79167
13575,23793,978,984,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,2.0,12,12,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,17,52,+1 Lap,,Le Castellet,France,43.2506,5.79167
13580,23794,978,986,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,9.0,13,13,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,15,52,+1 Lap,,Le Castellet,France,43.2506,5.79167
13600,23795,978,983,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,28.0,14,14,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,20,52,+1 Lap,,Le Castellet,France,43.2506,5.79167
13618,23796,978,988,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,35.0,15,15,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,18,52,+1 Lap,,Le Castellet,France,43.2506,5.79167
13623,23797,978,981,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,14.0,16,R,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,16,50,Wheel,,Le Castellet,France,43.2506,5.79167
13652,23798,978,981,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,18.0,17,R,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,19,48,Puncture,,Le Castellet,France,43.2506,5.79167
13663,23799,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,11.0,18,R,0.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,13,27,Engine,,Le Castellet,France,43.2506,5.79167
13676,23800,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,31.0,19,R,0.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,11,0,Collision,,Le Castellet,France,43.2506,5.79167
13686,23801,978,978,2018,8,French Grand Prix,24-06-2018,ricard,Circuit Paul Ricard,10.0,20,R,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,14,0,Collision,,Le Castellet,France,43.2506,5.79167
14555,23882,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,5.0,1,1,25.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,2,44,Finished,,Spa,Belgium,50.4372,5.97139
14570,23883,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,44.0,2,2,18.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,44,Finished,,Spa,Belgium,50.4372,5.97139
14654,23884,983,987,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,33.0,3,3,15.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,7,44,Finished,,Spa,Belgium,50.4372,5.97139
14662,23885,983,985,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,77.0,4,4,12.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,19,44,Finished,,Spa,Belgium,50.4372,5.97139
14738,23886,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,11.0,5,5,10.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,4,44,Finished,,Spa,Belgium,50.4372,5.97139
14792,23887,983,984,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,31.0,6,6,8.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,3,44,Finished,,Spa,Belgium,50.4372,5.97139
14828,23888,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,8.0,7,7,6.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,5,44,Finished,,Spa,Belgium,50.4372,5.97139
14880,23889,983,986,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,20.0,8,8,4.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,9,44,Finished,,Spa,Belgium,50.4372,5.97139
14929,23890,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,10.0,9,9,2.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,10,44,Finished,,Spa,Belgium,50.4372,5.97139
14974,23891,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,9.0,10,10,1.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,13,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15046,23892,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,55.0,11,11,0.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,14,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15098,23893,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,35.0,12,12,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,16,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15155,23894,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,18.0,13,13,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,17,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15180,23895,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,28.0,14,14,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,11,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15251,23896,983,987,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,2.0,15,15,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,18,43,+1 Lap,,Spa,Belgium,50.4372,5.97139
15292,23897,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,3.0,16,R,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,8,28,Retired,,Spa,Belgium,50.4372,5.97139
15333,23898,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,7.0,17,R,0.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,6,8,Brakes,,Spa,Belgium,50.4372,5.97139
15375,23899,983,987,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,16.0,18,R,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,12,0,Accident,,Spa,Belgium,50.4372,5.97139
15393,23900,983,983,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,14.0,19,R,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,15,0,Accident,,Spa,Belgium,50.4372,5.97139
15448,23901,983,830,2018,13,Belgian Grand Prix,26-08-2018,spa,Circuit de Spa-Francorchamps,27.0,20,R,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,20,0,Accident,,Spa,Belgium,50.4372,5.97139
16944,23942,986,987,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,2,53,Finished,,Sochi,Russia,43.4057,39.9578
16946,23943,986,987,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,77.0,2,2,18.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,1,53,Finished,,Sochi,Russia,43.4057,39.9578
16955,23944,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,5.0,3,3,15.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,3,53,Finished,,Sochi,Russia,43.4057,39.9578
16960,23945,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,7.0,4,4,12.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,4,53,Finished,,Sochi,Russia,43.4057,39.9578
16965,23946,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,33.0,5,5,10.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,19,53,Finished,,Sochi,Russia,43.4057,39.9578
16970,23947,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,3.0,6,6,8.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,18,53,Finished,,Sochi,Russia,43.4057,39.9578
16971,23948,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,16.0,7,7,6.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,7,53,Finished,,Sochi,Russia,43.4057,39.9578
16978,23949,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,20.0,8,8,4.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,5,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
16983,23950,986,987,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,31.0,9,9,2.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,6,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
16988,23951,986,988,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,11.0,10,10,1.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,8,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
16992,23952,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,8.0,11,11,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,9,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
16997,23953,986,856,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,27.0,12,12,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,12,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
17001,23954,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,9.0,13,13,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,10,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
17006,23955,986,987,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,14.0,14,14,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,16,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
17015,23956,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,18.0,15,15,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,14,52,+1 Lap,,Sochi,Russia,43.4057,39.9578
17019,23957,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,2.0,16,16,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,15,51,+2 Laps,,Sochi,Russia,43.4057,39.9578
17025,23958,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,55.0,17,17,0.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,11,51,+2 Laps,,Sochi,Russia,43.4057,39.9578
17029,23959,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,35.0,18,18,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,13,51,+2 Laps,,Sochi,Russia,43.4057,39.9578
17032,23960,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,10.0,19,R,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,17,4,Brakes,,Sochi,Russia,43.4057,39.9578
17038,23961,986,986,2018,16,Russian Grand Prix,30-09-2018,sochi,Sochi Autodrom,28.0,20,R,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,20,4,Brakes,,Sochi,Russia,43.4057,39.9578
17048,23802,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,33.0,1,1,25.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,4,71,Finished,,Spielburg,Austria,47.2197,14.7647
17051,23803,979,984,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,7.0,2,2,18.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,3,71,Finished,,Spielburg,Austria,47.2197,14.7647
17058,23804,979,985,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,5.0,3,3,15.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,6,71,Finished,,Spielburg,Austria,47.2197,14.7647
17059,23805,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,8.0,4,4,12.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,5,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17066,23806,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,20.0,5,5,10.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,8,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17072,23807,979,983,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,31.0,6,6,8.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,11,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17078,23808,979,981,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,11.0,7,7,6.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,16,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17079,23809,979,980,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,14.0,8,8,4.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,13,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17086,23810,979,985,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,16.0,9,9,2.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,18,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17089,23811,979,983,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,9.0,10,10,1.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,20,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17095,23812,979,987,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,10.0,11,11,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,12,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17102,23813,979,981,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,55.0,12,12,0.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,9,70,+1 Lap,,Spielburg,Austria,47.2197,14.7647
17107,23814,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,35.0,13,13,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,17,69,+2 Laps,,Spielburg,Austria,47.2197,14.7647
17112,23815,979,985,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,18.0,14,14,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,14,69,+2 Laps,,Spielburg,Austria,47.2197,14.7647
